"data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
2013-10-10,8,"Emilia-Romagna",44.49436681,11.3417208,1,16,"febbre"
2013-10-10,3,"Lombardia",45.46679409,9.190347404,2,9,"neuroinvasiva"
2013-10-10,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-10-10,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-10-10,5,"Veneto",45.43490485,12.33845213,0,11,"neuroinvasiva"
2013-10-10,5,"Veneto",45.43490485,12.33845213,1,12,"febbre"
2013-10-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-10-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-10-17,3,"Lombardia",45.46679409,9.190347404,0,9,"neuroinvasiva"
2013-10-17,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-10-17,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-10-17,5,"Veneto",45.43490485,12.33845213,2,13,"neuroinvasiva"
2013-10-17,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
2013-10-24,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-10-24,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-10-24,3,"Lombardia",45.46679409,9.190347404,0,9,"neuroinvasiva"
2013-10-24,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-10-24,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-10-24,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-10-24,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
2013-10-31,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-10-31,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-10-31,3,"Lombardia",45.46679409,9.190347404,1,10,"neuroinvasiva"
2013-10-31,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-10-31,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-10-31,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-10-31,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
2013-11-07,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-11-07,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-11-07,3,"Lombardia",45.46679409,9.190347404,0,10,"neuroinvasiva"
2013-11-07,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-11-07,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-11-07,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-11-07,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
2013-11-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-11-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-11-14,3,"Lombardia",45.46679409,9.190347404,0,10,"neuroinvasiva"
2013-11-14,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-11-14,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-11-14,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-11-14,5,"Veneto",45.43490485,12.33845213,1,13,"febbre"
2013-11-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-11-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-11-21,3,"Lombardia",45.46679409,9.190347404,0,10,"neuroinvasiva"
2013-11-21,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-11-21,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-11-21,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-11-21,5,"Veneto",45.43490485,12.33845213,0,13,"febbre"
2013-11-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2013-11-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
2013-11-28,3,"Lombardia",45.46679409,9.190347404,0,10,"neuroinvasiva"
2013-11-28,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2013-11-28,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
2013-11-28,5,"Veneto",45.43490485,12.33845213,0,13,"neuroinvasiva"
2013-11-28,5,"Veneto",45.43490485,12.33845213,0,13,"febbre"
