"data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
2020-10-28,3,"Lombardia",45.46679409,9.190347404,0,34,"neuroinvasiva"
2020-10-28,3,"Lombardia",45.46679409,9.190347404,0,4,"febbre"
2020-10-28,3,"Lombardia",45.46679409,9.190347404,0,9,"donatore_sangue"
2020-10-28,1,"Piemonte",45.0732745,7.680687483,0,4,"neuroinvasiva"
2020-10-28,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2020-10-28,1,"Piemonte",45.0732745,7.680687483,0,4,"donatore_sangue"
2020-10-28,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2020-10-28,5,"Veneto",45.43490485,12.33845213,0,2,"febbre"
2020-11-04,8,"Emilia-Romagna",44.49436681,11.3417208,0,5,"neuroinvasiva"
2020-11-04,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"donatore_sangue"
2020-11-04,3,"Lombardia",45.46679409,9.190347404,0,34,"neuroinvasiva"
2020-11-04,3,"Lombardia",45.46679409,9.190347404,0,4,"febbre"
2020-11-04,3,"Lombardia",45.46679409,9.190347404,0,9,"donatore_sangue"
2020-11-04,1,"Piemonte",45.0732745,7.680687483,0,4,"neuroinvasiva"
2020-11-04,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2020-11-04,1,"Piemonte",45.0732745,7.680687483,0,4,"donatore_sangue"
2020-11-04,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2020-11-04,5,"Veneto",45.43490485,12.33845213,0,2,"febbre"
