"data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
2019-10-16,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-10-16,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-10-16,5,"Veneto",45.43490485,12.33845213,0,8,"neuroinvasiva"
2019-10-16,5,"Veneto",45.43490485,12.33845213,0,17,"febbre"
2019-10-16,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2019-10-23,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"neuroinvasiva"
2019-10-23,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
2019-10-23,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"febbre"
2019-10-23,3,"Lombardia",45.46679409,9.190347404,1,2,"neuroinvasiva"
2019-10-23,3,"Lombardia",45.46679409,9.190347404,2,2,"donatore_sangue"
2019-10-23,11,"Marche",43.61675973,13.5188753,0,1,"neuroinvasiva"
2019-10-23,1,"Piemonte",45.0732745,7.680687483,0,6,"neuroinvasiva"
2019-10-23,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-10-23,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-10-23,5,"Veneto",45.43490485,12.33845213,1,9,"neuroinvasiva"
2019-10-23,5,"Veneto",45.43490485,12.33845213,0,17,"febbre"
2019-10-23,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2019-10-30,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"neuroinvasiva"
2019-10-30,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
2019-10-30,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"febbre"
2019-10-30,3,"Lombardia",45.46679409,9.190347404,1,3,"neuroinvasiva"
2019-10-30,3,"Lombardia",45.46679409,9.190347404,0,2,"donatore_sangue"
2019-10-30,11,"Marche",43.61675973,13.5188753,0,1,"neuroinvasiva"
2019-10-30,1,"Piemonte",45.0732745,7.680687483,0,6,"neuroinvasiva"
2019-10-30,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-10-30,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-10-30,5,"Veneto",45.43490485,12.33845213,0,9,"neuroinvasiva"
2019-10-30,5,"Veneto",45.43490485,12.33845213,1,18,"febbre"
2019-10-30,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2019-11-06,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"neuroinvasiva"
2019-11-06,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
2019-11-06,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"febbre"
2019-11-06,3,"Lombardia",45.46679409,9.190347404,0,3,"neuroinvasiva"
2019-11-06,3,"Lombardia",45.46679409,9.190347404,0,2,"donatore_sangue"
2019-11-06,11,"Marche",43.61675973,13.5188753,0,1,"neuroinvasiva"
2019-11-06,1,"Piemonte",45.0732745,7.680687483,0,6,"neuroinvasiva"
2019-11-06,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-11-06,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-11-06,5,"Veneto",45.43490485,12.33845213,1,10,"neuroinvasiva"
2019-11-06,5,"Veneto",45.43490485,12.33845213,4,22,"febbre"
2019-11-06,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2019-11-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"neuroinvasiva"
2019-11-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
2019-11-17,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"febbre"
2019-11-17,3,"Lombardia",45.46679409,9.190347404,0,3,"neuroinvasiva"
2019-11-17,3,"Lombardia",45.46679409,9.190347404,0,2,"donatore_sangue"
2019-11-17,11,"Marche",43.61675973,13.5188753,0,1,"neuroinvasiva"
2019-11-17,1,"Piemonte",45.0732745,7.680687483,0,6,"neuroinvasiva"
2019-11-17,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-11-17,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-11-17,5,"Veneto",45.43490485,12.33845213,0,10,"neuroinvasiva"
2019-11-17,5,"Veneto",45.43490485,12.33845213,0,22,"febbre"
2019-11-17,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2019-11-24,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"neuroinvasiva"
2019-11-24,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
2019-11-24,6,"Friuli Venezia Giulia",45.6494354,13.76813649,1,1,"neuroinvasiva"
2019-11-24,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"febbre"
2019-11-24,3,"Lombardia",45.46679409,9.190347404,0,3,"neuroinvasiva"
2019-11-24,3,"Lombardia",45.46679409,9.190347404,0,2,"donatore_sangue"
2019-11-24,11,"Marche",43.61675973,13.5188753,0,1,"neuroinvasiva"
2019-11-24,1,"Piemonte",45.0732745,7.680687483,0,6,"neuroinvasiva"
2019-11-24,1,"Piemonte",45.0732745,7.680687483,0,1,"febbre"
2019-11-24,1,"Piemonte",45.0732745,7.680687483,0,3,"donatore_sangue"
2019-11-24,5,"Veneto",45.43490485,12.33845213,0,10,"neuroinvasiva"
2019-11-24,5,"Veneto",45.43490485,12.33845213,0,22,"febbre"
2019-11-24,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
