"data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,1,19,"neuroinvasiva"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"febbre"
2016-10-05,3,"Lombardia",45.46679409,9.190347404,0,4,"neuroinvasiva"
2016-10-05,3,"Lombardia",45.46679409,9.190347404,2,10,"donatore_sangue"
2016-10-05,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-05,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,11,"febbre"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,1,20,"neuroinvasiva"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,1,3,"febbre"
2016-10-19,3,"Lombardia",45.46679409,9.190347404,0,4,"neuroinvasiva"
2016-10-19,3,"Lombardia",45.46679409,9.190347404,0,10,"donatore_sangue"
2016-10-19,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-19,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
2016-10-19,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-10-19,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-10-19,5,"Veneto",45.43490485,12.33845213,1,12,"febbre"
2016-10-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,20,"neuroinvasiva"
2016-10-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2016-10-26,3,"Lombardia",45.46679409,9.190347404,3,7,"neuroinvasiva"
2016-10-26,3,"Lombardia",45.46679409,9.190347404,0,10,"donatore_sangue"
2016-10-26,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-26,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
2016-10-26,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-10-26,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-10-26,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
2016-10-31,8,"Emilia-Romagna",44.49436681,11.3417208,0,20,"neuroinvasiva"
2016-10-31,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-31,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2016-10-31,3,"Lombardia",45.46679409,9.190347404,2,9,"neuroinvasiva"
2016-10-31,3,"Lombardia",45.46679409,9.190347404,2,12,"donatore_sangue"
2016-10-31,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-31,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
2016-10-31,5,"Veneto",45.43490485,12.33845213,1,3,"neuroinvasiva"
2016-10-31,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-10-31,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
