Data;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia intensiva
2020-08-20;2;0;0;3;0
2020-08-21;1;0;0;3;0
2020-08-22;1;0;6;3;0
2020-08-23;5;0;0;3;0
2020-08-24;0;0;0;3;0
2020-08-25;2;0;0;3;0
2020-08-26;4;0;1;2;0
2020-08-27;3;0;0;2;0
2020-08-28;4;0;0;2;0
2020-08-29;4;0;0;2;0
2020-08-30;15;0;2;2;0
2020-08-31;3;0;1;3;0
2020-09-01;0;0;1;3;0
2020-09-02;3;0;2;3;0
2020-09-03;1;0;3;3;0
2020-09-04;3;0;0;3;0
2020-09-05;3;0;6;2;0
2020-09-06;2;0;0;2;0
2020-09-07;0;0;0;2;0
2020-09-08;3;0;0;3;0
2020-09-09;0;0;1;3;0
2020-09-10;3;0;0;4;0
2020-09-11;2;0;0;4;0
2020-09-12;4;0;0;4;0
2020-09-13;6;0;2;4;0
2020-09-14;1;0;0;4;0
2020-09-15;1;0;5;5;0
2020-09-16;3;0;0;6;0
2020-09-17;3;0;0;6;0
2020-09-18;4;0;5;6;0
2020-09-19;6;0;1;7;0
2020-09-20;5;0;5;7;0
2020-09-21;9;0;1;7;0
2020-09-22;0;0;0;7;0
2020-09-23;1;0;2;5;0
2020-09-24;1;0;9;6;0
2020-09-25;3;0;2;7;0
2020-09-26;0;0;1;7;0
2020-09-27;2;0;0;8;0
2020-09-28;0;0;1;8;0
2020-09-29;0;0;7;6;0
2020-09-30;3;0;2;5;0
2020-10-01;2;0;0;5;0
2020-10-02;4;0;1;5;0
2020-10-03;7;0;3;5;1
2020-10-04;8;0;0;7;1
2020-10-05;12;0;3;8;1
2020-10-06;15;1;3;9;0
2020-10-07;12;0;0;9;0
2020-10-08;13;0;1;12;0
2020-10-09;34;1;0;13;0
2020-10-10;54;0;1;12;0
2020-10-11;20;0;0;12;0
2020-10-12;30;0;0;14;0
2020-10-13;22;0;4;15;0
2020-10-14;39;0;2;18;0
2020-10-15;22;0;0;23;1
2020-10-16;56;0;50;23;1
2020-10-17;34;0;0;24;1
2020-10-18;46;0;0;24;1
2020-10-19;70;0;8;27;1
2020-10-20;50;0;0;30;1
2020-10-21;50;0;0;31;1
2020-10-22;64;0;0;34;2
2020-10-23;104;0;0;41;2
2020-10-24;49;0;0;42;2
2020-10-25;77;0;0;44;3
2020-10-26;86;0;0;44;3
2020-10-27;148;2;84;43;4
2020-10-28;84;0;0;43;4
2020-10-29;27;0;0;48;4
2020-10-30;98;1;0;52;4
2020-10-31;60;0;26;60;4
2020-11-01;118;0;0;62;5
2020-11-02;90;1;2;60;5
2020-11-03;98;0;208;68;2
2020-11-04;119;1;5;63;2
2020-11-05;185;1;0;65;2
2020-11-06;122;2;0;62;6
2020-11-07;182;1;73;66;5
2020-11-08;181;1;94;70;5
2020-11-09;173;1;12;70;5
2020-11-10;202;4;0;81;5
2020-11-11;166;1;53;84;5
2020-11-12;201;1;0;92;6
2020-11-13;125;1;97;115;10
2020-11-14;142;3;0;119;10
2020-11-15;168;2;235;111;11
2020-11-16;136;3;36;123;9
2020-11-17;213;1;172;112;9
2020-11-18;164;5;69;113;9
2020-11-19;260;2;0;116;9
2020-11-20;165;4;93;133;10
2020-11-21;158;0;0;131;10
2020-11-22;149;0;119;146;11
2020-11-23;120;4;70;148;13
2020-11-24;135;1;201;152;12
2020-11-25;131;2;156;149;11
2020-11-26;164;2;113;154;9
2020-11-27;119;1;0;152;10
2020-11-28;71;5;195;141;9
2020-11-29;21;2;174;139;9
2020-11-30;97;1;189;136;10
2020-12-01;125;0;177;135;10
2020-12-02;67;0;40;134;10
2020-12-03;77;4;356;132;6
2020-12-04;133;3;143;129;6
2020-12-05;72;3;157;131;6
2020-12-06;53;2;181;126;9
2020-12-07;49;2;322;125;9
2020-12-08;77;0;0;126;11
2020-12-09;40;0;227;127;11
2020-12-10;75;2;335;126;10
2020-12-11;32;1;143;122;8
2020-12-12;83;2;138;114;8
2020-12-13;75;1;8;110;10
2020-12-14;91;2;109;112;9
2020-12-15;91;0;125;112;9
2020-12-16;47;1;117;106;10
2020-12-17;42;1;0;97;8
2020-12-18;120;1;368;99;7
2020-12-19;103;2;0;99;7
2020-12-20;147;0;239;99;7
2020-12-21;55;0;0;108;9
2020-12-22;165;2;0;107;8
2020-12-23;86;0;318;110;6
2020-12-24;120;0;1;108;6
2020-12-25;127;2;81;107;7
2020-12-26;120;4;159;105;5
2020-12-27;62;1;98;105;5
2020-12-28;89;0;0;108;4
2020-12-29;28;7;124;102;4
2020-12-30;127;3;106;106;4
2020-12-31;164;2;30;94;4
2021-01-01;139;4;80;87;5
2021-01-02;78;2;59;91;6
2021-01-03;67;3;73;86;7
2021-01-04;115;1;77;87;7
2021-01-05;109;1;40;84;8
2021-01-06;152;0;54;85;8
2021-01-07;135;4;91;85;7
2021-01-08;103;0;80;85;8
2021-01-09;137;1;102;88;8
2021-01-10;107;3;47;83;8
2021-01-11;142;3;83;88;6
2021-01-12;168;1;36;86;6
2021-01-13;77;0;161;83;7
2021-01-14;81;2;117;85;8
2021-01-15;151;1;122;83;8
2021-01-16;160;1;60;86;9
2021-01-17;138;2;50;85;7
2021-01-18;104;1;125;86;7
2021-01-19;97;0;145;82;7
2021-01-20;132;1;158;83;8
2021-01-21;88;1;165;82;8
2021-01-22;102;3;83;79;7
2021-01-23;118;1;99;81;8
2021-01-24;126;2;115;84;6
2021-01-25;83;2;104;84;6
2021-01-26;72;0;152;91;6
2021-01-27;84;1;133;85;7
2021-01-28;99;3;119;85;6
2021-01-29;135;1;143;84;6
2021-01-30;71;1;90;82;6
2021-01-31;80;1;152;84;9
2021-02-01;106;2;151;90;9
2021-02-02;89;1;74;92;9
2021-02-03;140;1;0;91;10
2021-02-04;106;0;225;98;10
2021-02-05;141;1;149;100;10
2021-02-06;61;2;140;97;11
2021-02-07;66;1;109;95;11
2021-02-08;79;0;95;96;11
2021-02-09;118;2;136;98;11
2021-02-10;91;0;71;98;12
2021-02-11;80;0;96;95;11
2021-02-12;61;1;101;97;9
2021-02-13;109;0;117;97;8
2021-02-14;71;3;84;90;9
2021-02-15;93;2;68;89;8
2021-02-16;60;0;88;89;8
2021-02-17;52;0;97;80;9
2021-02-18;58;1;137;80;9
2021-02-19;63;3;71;81;6
2021-02-20;68;0;84;73;6
2021-02-21;67;1;101;76;6
2021-02-22;106;0;87;78;8
2021-02-23;82;1;171;80;8
2021-02-24;143;1;104;83;8
2021-02-25;72;0;114;85;9
2021-02-26;111;0;63;88;9
2021-02-27;60;1;63;86;10
2021-02-28;57;1;80;88;10
2021-03-01;112;4;116;88;8
2021-03-02;43;2;6;88;9
2021-03-03;80;3;165;84;8
2021-03-04;59;2;61;85;7
2021-03-05;51;0;109;89;7
2021-03-06;88;2;68;88;8
2021-03-07;70;1;93;87;9
2021-03-08;64;1;47;89;9
2021-03-09;55;2;71;90;9
2021-03-10;56;0;57;94;9
2021-03-11;74;0;66;92;8
2021-03-12;95;2;66;89;10
2021-03-13;62;1;59;85;10
2021-03-14;52;3;93;84;8
2021-03-15;64;1;85;85;7
2021-03-16;90;0;136;92;7
2021-03-17;41;2;65;94;6
2021-03-18;64;2;104;95;6
2021-03-19;65;1;60;90;8
2021-03-20;53;0;55;88;9
2021-03-21;57;2;105;91;7
2021-03-22;60;4;42;90;7
2021-03-23;66;2;78;86;6
2021-03-24;48;1;74;85;6
2021-03-25;57;0;51;90;9
2021-03-26;82;0;85;86;10
2021-03-27;78;0;75;85;11
2021-03-28;61;2;65;87;11
2021-03-29;105;1;56;93;8
2021-03-30;48;1;109;94;8
2021-03-31;78;1;20;92;6
2021-04-01;102;1;93;98;5
2021-04-02;93;2;65;95;6
2021-04-03;109;1;51;105;6
2021-04-04;158;3;57;102;7
2021-04-05;58;0;93;105;8
2021-04-06;43;3;37;112;7
2021-04-07;52;3;60;107;8
2021-04-08;87;1;67;109;8
2021-04-09;78;1;50;120;9
2021-04-10;119;0;58;121;8
2021-04-11;120;2;56;121;7
2021-04-12;93;1;56;129;8
2021-04-13;143;0;44;129;9
2021-04-14;133;1;56;135;8
2021-04-15;115;4;84;128;8
2021-04-16;146;0;74;131;9
2021-04-17;126;0;57;133;10
2021-04-18;158;3;95;132;11
2021-04-19;120;2;42;136;10
2021-04-20;139;2;93;131;9
2021-04-21;94;0;83;131;9
2021-04-22;108;1;90;131;8
2021-04-23;116;2;105;132;9
2021-04-24;156;2;155;135;10
2021-04-25;96;3;57;135;10
2021-04-26;140;2;38;141;10
2021-04-27;129;1;55;133;8
2021-04-28;143;1;111;135;7
2021-04-29;129;1;117;142;9
2021-04-30;158;0;87;141;8
2021-05-01;49;1;120;135;8
2021-05-02;79;2;107;126;9
2021-05-03;120;2;122;133;8
2021-05-04;132;1;137;133;9
2021-05-05;86;1;119;126;9
2021-05-06;75;5;146;125;7
2021-05-07;98;0;124;128;7
2021-05-08;109;3;142;126;7
2021-05-09;67;0;109;127;8
2021-05-10;110;1;134;136;8
2021-05-11;102;1;171;134;8
2021-05-12;46;2;91;133;8
2021-05-13;116;2;116;126;8
2021-05-14;60;1;143;124;9
2021-05-15;34;1;94;124;8
2021-05-16;82;2;130;122;7
2021-05-17;54;1;125;120;9
2021-05-18;60;0;130;118;9
2021-05-19;38;1;126;116;9
2021-05-20;78;1;145;115;9
2021-05-21;63;1;60;111;9
2021-05-22;50;1;69;104;8
2021-05-23;46;0;119;102;8
2021-05-24;49;0;116;101;9
2021-05-25;32;3;104;95;7
2021-05-26;41;0;47;98;7
2021-05-27;51;0;91;98;6
2021-05-28;44;0;118;89;6
2021-05-29;47;0;72;83;6
2021-05-30;62;0;106;78;6
2021-05-31;50;0;100;77;7
2021-06-01;12;2;135;77;5
2021-06-02;41;0;24;75;5
2021-06-03;48;1;58;73;6
2021-06-04;48;0;42;70;6
2021-06-05;19;1;83;68;6
2021-06-06;38;2;57;61;7
2021-06-07;21;1;58;62;7
2021-06-08;27;1;40;57;6
2021-06-09;27;1;74;55;5
2021-06-10;28;1;64;56;5
2021-06-11;29;3;52;51;4
2021-06-12;15;2;50;50;4
2021-06-13;30;1;46;53;3
2021-06-14;15;0;31;51;3
2021-06-15;11;0;38;52;4
2021-06-16;16;0;53;48;4
2021-06-17;13;0;46;42;5
2021-06-18;29;0;51;36;4
2021-06-19;32;1;66;30;5
2021-06-20;3;0;51;25;5
2021-06-21;18;0;9;25;5
2021-06-22;2;0;40;25;5
2021-06-23;6;0;49;25;1
2021-06-24;9;0;44;24;2
2021-06-25;14;0;18;22;2
2021-06-26;16;0;42;19;2
2021-06-27;14;0;20;20;1
2021-06-28;4;0;27;20;1
2021-06-29;0;0;25;21;1
2021-06-30;0;2;27;21;1
2021-07-01;0;0;31;18;1
2021-07-02;2;0;15;17;1
2021-07-03;0;0;30;15;1
2021-07-04;6;1;16;13;1
2021-07-05;1;0;9;13;1
2021-07-06;3;0;19;10;1
2021-07-07;5;0;13;10;1
2021-07-08;11;1;29;9;1
2021-07-09;33;1;10;9;0
2021-07-10;0;0;0;9;0
2021-07-11;33;0;43;8;0
2021-07-12;7;0;1;9;0
2021-07-13;9;0;5;9;0
2021-07-14;23;0;11;9;0
2021-07-15;12;0;15;9;0
2021-07-16;27;0;13;11;0
2021-07-17;16;0;10;12;1
2021-07-18;20;0;0;12;1
2021-07-19;20;0;5;13;1
2021-07-20;14;0;1;12;1
2021-07-21;15;0;2;12;1
2021-07-22;23;1;0;11;1
2021-07-23;49;0;0;13;1
2021-07-24;48;0;7;13;1
2021-07-25;42;0;0;13;1
2021-07-26;74;0;6;14;1
2021-07-27;34;0;6;14;1
2021-07-28;56;0;0;17;0
2021-07-29;78;0;0;17;0
2021-07-30;45;0;0;17;1
2021-07-31;28;0;72;23;1
2021-08-01;69;0;2;24;1
2021-08-02;48;0;6;26;1
2021-08-03;63;1;11;26;1
2021-08-04;38;1;37;27;2
2021-08-05;55;4;24;27;2
2021-08-06;113;0;17;28;2
2021-08-07;91;0;20;27;2
2021-08-08;47;0;19;30;2
2021-08-09;67;0;14;33;2
2021-08-10;128;0;14;33;2
2021-08-11;70;1;0;37;2
2021-08-12;109;0;15;36;2
2021-08-13;85;0;49;34;2
2021-08-14;122;1;45;33;2
2021-08-15;114;0;45;34;2
2021-08-16;70;0;92;39;2
2021-08-17;75;0;88;40;3
2021-08-18;103;1;83;46;2
2021-08-19;120;0;43;56;3
2021-08-20;117;0;33;58;2
2021-08-21;161;1;62;54;4
2021-08-22;115;0;48;49;3
2021-08-23;168;1;61;54;2
2021-08-24;113;1;37;51;4
2021-08-25;127;0;52;54;6
2021-08-26;108;1;102;58;6
2021-08-27;137;0;84;64;6
2021-08-28;132;2;46;61;6
2021-08-29;166;0;0;65;6
2021-08-30;134;2;199;70;5
2021-08-31;82;1;72;72;6
2021-09-01;107;0;111;75;7
2021-09-02;144;0;84;86;7
2021-09-03;112;2;127;84;7
2021-09-04;99;0;133;85;8
2021-09-05;102;2;67;88;7
2021-09-06;81;1;66;89;7
2021-09-07;112;0;102;93;8
2021-09-08;73;1;127;83;8
2021-09-09;72;4;87;78;5
2021-09-10;167;4;160;71;6
2021-09-11;127;2;136;71;7
2021-09-12;60;1;161;70;7
2021-09-13;88;0;115;71;7
2021-09-14;53;0;113;75;7
2021-09-15;110;2;108;81;5
2021-09-16;71;2;167;83;5
2021-09-17;84;0;116;77;6
2021-09-18;65;1;159;76;5
2021-09-19;127;0;114;82;6
2021-09-20;67;1;85;86;5
2021-09-21;27;2;89;90;3
2021-09-22;84;3;138;89;4
2021-09-23;78;1;111;88;4
2021-09-24;63;1;98;82;4
2021-09-25;25;1;104;87;3
2021-09-26;59;0;51;86;5
2021-09-27;64;1;105;88;5
2021-09-28;29;0;75;90;5
2021-09-29;48;0;99;88;6
2021-09-30;52;2;172;84;6
2021-10-01;55;1;137;79;7
2021-10-02;32;2;66;78;6
2021-10-03;34;0;74;69;6
2021-10-04;51;0;64;69;6
2021-10-05;27;0;100;65;7
2021-10-06;25;0;66;63;6
2021-10-07;39;1;5;63;5
2021-10-08;23;2;144;64;4
2021-10-09;39;0;97;60;5
2021-10-10;30;0;65;63;5
2021-10-11;61;1;28;63;5
2021-10-12;30;0;97;59;6
2021-10-13;27;1;76;54;6
2021-10-14;19;1;60;54;6
2021-10-15;35;0;26;55;7
2021-10-16;20;0;47;54;7
2021-10-17;31;1;80;53;6
2021-10-18;33;0;32;53;6
2021-10-19;41;2;53;47;4
2021-10-20;44;0;51;47;4
2021-10-21;50;1;54;40;4
2021-10-22;54;0;31;42;4
2021-10-23;65;1;34;42;4
2021-10-24;55;0;47;43;4
2021-10-25;69;2;28;43;4
2021-10-26;37;0;25;44;4
2021-10-27;34;1;-2;44;3
2021-10-28;58;0;22;45;4
2021-10-29;97;0;80;44;3
2021-10-30;63;1;30;43;3
2021-10-31;62;0;61;44;3
2021-11-01;47;0;28;45;3
2021-11-02;38;0;28;45;3
2021-11-03;50;2;21;43;2
2021-11-04;47;0;34;41;2
2021-11-05;76;0;21;43;1
2021-11-06;84;0;32;41;1
2021-11-07;62;0;33;44;0
2021-11-08;85;0;39;45;0
2021-11-09;56;2;75;41;0
2021-11-10;41;0;18;39;2
2021-11-11;60;0;52;39;2
2021-11-12;118;0;62;39;1
2021-11-13;58;0;54;38;2
2021-11-14;65;0;68;38;2
2021-11-15;72;0;37;41;2
2021-11-16;51;2;39;37;1
2021-11-17;70;1;60;40;1
2021-11-18;88;0;93;40;2
2021-11-19;93;1;66;35;2
2021-11-20;72;0;61;36;2
2021-11-21;64;0;48;37;2
2021-11-22;94;0;37;39;2
2021-11-23;80;0;47;38;2
2021-11-24;108;1;49;38;2
2021-11-25;82;0;76;36;3
2021-11-26;110;2;67;36;3
2021-11-27;127;0;78;37;3
2021-11-28;74;0;87;36;3
2021-11-29;112;0;25;41;3
2021-11-30;127;0;43;43;3
2021-12-01;114;0;64;45;3
2021-12-02;151;1;123;45;2
2021-12-03;114;0;58;43;3
2021-12-04;159;2;65;42;4
2021-12-05;115;0;100;42;4
2021-12-06;140;1;52;44;5
2021-12-07;147;0;66;49;5
2021-12-08;122;0;91;52;5
2021-12-09;159;1;82;52;5
2021-12-10;137;1;72;49;6
2021-12-11;176;3;65;45;6
2021-12-12;172;0;94;50;6
2021-12-13;104;0;78;54;7
2021-12-14;259;1;106;61;7
2021-12-15;162;1;47;68;6
2021-12-16;265;1;260;70;8
2021-12-17;281;1;75;71;7
2021-12-18;214;0;2;74;7
2021-12-19;221;1;289;72;8
2021-12-20;322;1;65;78;8
2021-12-21;302;3;150;76;9
2021-12-22;239;3;114;76;8
2021-12-23;222;3;158;95;8
2021-12-24;216;2;116;91;10
2021-12-25;325;2;136;91;11
2021-12-26;249;4;146;101;10
2021-12-27;356;2;119;111;10
2021-12-28;476;2;6;113;8
2021-12-29;598;1;157;126;9
2021-12-30;369;2;137;126;10
2021-12-31;563;3;170;131;10
2022-01-01;359;1;173;138;11
2022-01-02;457;1;101;139;11
2022-01-03;379;2;252;138;13
2022-01-04;836;2;200;136;12
2022-01-05;800;3;220;144;11
2022-01-06;1322;3;479;145;11
2022-01-07;662;1;10;153;11
2022-01-08;979;2;173;144;12
2022-01-09;618;1;667;155;12
2022-01-10;720;3;436;154;12
2022-01-11;995;0;539;163;14
2022-01-12;979;0;604;161;14
2022-01-13;975;9;1116;164;11
2022-01-14;1436;3;858;169;11
2022-01-15;1506;3;801;172;13
2022-01-16;1029;3;1205;171;15
2022-01-17;1034;5;986;176;12
2022-01-18;1081;4;920;183;11
2022-01-19;985;2;874;178;13
2022-01-20;1667;5;984;180;15
2022-01-21;1354;3;623;180;13
2022-01-22;735;3;719;171;13
2022-01-23;527;3;972;177;13
2022-01-24;448;3;992;171;13
2022-01-25;315;6;965;167;13
2022-01-26;647;4;1436;155;12
2022-01-27;583;5;2373;155;14
2022-01-28;666;8;2;146;13
2022-01-29;617;6;149;145;13
2022-01-30;545;5;2;140;14
2022-01-31;481;10;1032;142;10
2022-02-01;749;5;1066;143;9
2022-02-02;855;1;982;139;9
2022-02-03;851;2;1051;137;9
2022-02-04;630;2;618;132;10
2022-02-05;618;6;1390;131;9
2022-02-06;1434;4;24;120;10
2022-02-07;609;2;735;124;10
2022-02-08;1321;4;528;117;10
2022-02-09;584;2;442;116;11
2022-02-10;624;0;961;111;12
2022-02-11;1226;3;575;108;11
2022-02-12;1099;3;694;108;11
2022-02-13;892;2;590;106;13
2022-02-14;537;0;594;107;13
2022-02-15;1281;1;424;104;10
2022-02-16;873;1;747;103;10
2022-02-17;1021;0;846;102;10
2022-02-18;923;2;860;96;9
2022-02-19;1022;1;7;87;9
2022-02-20;921;0;609;88;12
2022-02-21;519;4;1127;99;11
2022-02-22;1180;3;1469;100;8
2022-02-23;914;5;1039;95;9
2022-02-24;939;0;587;93;9
2022-02-25;831;1;621;87;9
2022-02-26;608;2;1262;83;9
2022-02-27;612;0;1082;81;9
2022-02-28;545;0;902;91;9
2022-03-01;1046;3;542;93;8
2022-03-02;772;1;1234;90;8
2022-03-03;692;3;875;90;8
2022-03-04;614;1;1152;91;7
2022-03-05;758;3;858;89;5
2022-03-06;627;2;1082;93;5
2022-03-07;386;5;924;102;5
2022-03-08;1038;0;431;108;5
2022-03-09;759;3;2099;116;5
2022-03-10;803;1;913;120;6
2022-03-11;806;2;820;122;6
2022-03-12;891;2;706;123;5
2022-03-13;768;1;624;123;6
2022-03-14;555;2;453;122;5
2022-03-15;1628;0;1059;125;6
2022-03-16;1341;2;792;123;6
2022-03-17;1722;3;977;127;6
2022-03-18;771;3;306;128;8
2022-03-19;1003;0;661;135;8
2022-03-20;884;2;730;132;6
2022-03-21;619;2;400;137;7
2022-03-22;997;4;995;134;6
2022-03-23;1218;5;716;136;3
2022-03-24;1071;4;796;130;4
2022-03-25;1034;0;863;129;5
2022-03-26;1118;4;973;124;5
2022-03-27;693;0;995;127;6
2022-03-28;564;2;556;123;7
2022-03-29;1491;3;1531;117;4
2022-03-30;981;5;1165;115;5
2022-03-31;464;6;1326;114;4
2022-04-01;1241;1;1138;114;5
2022-04-02;935;1;1018;106;4
2022-04-03;605;4;879;108;4
2022-04-04;384;0;499;115;4
2022-04-05;1253;3;1121;113;4
2022-04-06;767;4;1133;108;4
2022-04-07;593;1;1120;109;3
2022-04-08;693;3;663;106;3
2022-04-09;612;5;318;106;2
2022-04-10;531;2;558;111;3
2022-04-11;364;1;2;114;2
2022-04-12;894;2;550;111;3
2022-04-13;563;0;453;103;2
2022-04-14;344;2;377;101;2
2022-04-15;500;3;509;98;1
2022-04-16;548;0;1468;99;2
2022-04-17;448;1;937;94;3
2022-04-18;163;0;779;98;4
2022-04-19;202;2;959;97;5
2022-04-20;892;1;2;94;5
2022-04-21;624;1;983;93;5
2022-04-22;649;3;657;87;4
2022-04-23;660;1;1558;93;4
2022-04-24;525;0;1386;96;5
2022-04-25;188;5;592;95;4
2022-04-26;353;2;650;94;4
2022-04-27;602;2;584;95;3
2022-04-28;626;2;282;90;3
2022-04-29;512;2;885;86;2
2022-04-30;300;2;535;81;3
2022-05-01;232;0;573;75;3
2022-05-02;340;3;310;71;2
2022-05-03;433;4;548;67;2
2022-05-04;422;1;512;65;0
2022-05-05;363;2;325;69;0
2022-05-06;331;0;991;64;0
2022-05-07;263;0;597;60;0
2022-05-08;249;2;651;56;0
2022-05-09;123;0;596;59;0
2022-05-10;401;1;509;59;0
2022-05-11;340;0;216;55;2
2022-05-12;296;0;286;50;2
2022-05-13;234;1;800;47;2
2022-05-14;250;0;496;47;3
2022-05-15;152;1;455;46;3
2022-05-16;119;0;436;46;3
2022-05-17;369;1;1;46;3
2022-05-18;221;0;310;53;1
2022-05-19;181;0;120;51;1
2022-05-20;275;2;486;49;1
2022-05-21;241;0;351;49;1
2022-05-22;152;0;345;46;1
2022-05-23;46;0;330;47;1
2022-05-24;247;0;261;48;1
2022-05-25;196;1;269;48;1
2022-05-26;138;1;127;44;1
2022-05-27;200;0;414;43;1
2022-05-28;170;0;318;44;2
2022-05-29;170;0;280;43;0
2022-05-30;81;0;248;47;0
2022-05-31;235;2;270;42;0
2022-06-01;175;0;177;47;0
