"data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
2014-09-24,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-10-01,8,"Emilia-Romagna",44.49436681,11.3417208,1,6,"neuroinvasiva"
2014-10-01,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-10-01,3,"Lombardia",45.46679409,9.190347404,2,9,"neuroinvasiva"
2014-10-01,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-10-08,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"neuroinvasiva"
2014-10-08,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-10-08,3,"Lombardia",45.46679409,9.190347404,1,10,"neuroinvasiva"
2014-10-08,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-10-15,8,"Emilia-Romagna",44.49436681,11.3417208,1,7,"neuroinvasiva"
2014-10-15,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-10-15,3,"Lombardia",45.46679409,9.190347404,3,13,"neuroinvasiva"
2014-10-15,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-10-22,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-10-22,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-10-22,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-10-22,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-10-29,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-10-29,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-10-29,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-10-29,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-11-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-11-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-11-05,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-11-05,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-11-12,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-11-12,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-11-12,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-11-12,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-11-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-11-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-11-19,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-11-19,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2014-11-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,7,"neuroinvasiva"
2014-11-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"febbre"
2014-11-26,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2014-11-26,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-07-29,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"donatore_sangue"
2015-07-29,3,"Lombardia",45.46679409,9.190347404,1,1,"donatore_sangue"
2015-08-05,8,"Emilia-Romagna",44.49436681,11.3417208,1,2,"donatore_sangue"
2015-08-05,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"neuroinvasiva"
2015-08-05,3,"Lombardia",45.46679409,9.190347404,0,1,"donatore_sangue"
2015-09-02,8,"Emilia-Romagna",44.49436681,11.3417208,4,4,"febbre"
2015-09-02,8,"Emilia-Romagna",44.49436681,11.3417208,2,4,"donatore_sangue"
2015-09-02,8,"Emilia-Romagna",44.49436681,11.3417208,5,6,"neuroinvasiva"
2015-09-02,6,"Friuli Venezia Giulia",45.6494354,13.76813649,1,1,"donatore_sangue"
2015-09-02,3,"Lombardia",45.46679409,9.190347404,6,7,"donatore_sangue"
2015-09-02,3,"Lombardia",45.46679409,9.190347404,8,8,"neuroinvasiva"
2015-09-09,8,"Emilia-Romagna",44.49436681,11.3417208,2,6,"febbre"
2015-09-09,8,"Emilia-Romagna",44.49436681,11.3417208,0,4,"donatore_sangue"
2015-09-09,8,"Emilia-Romagna",44.49436681,11.3417208,4,10,"neuroinvasiva"
2015-09-09,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"donatore_sangue"
2015-09-09,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-09-09,3,"Lombardia",45.46679409,9.190347404,0,8,"neuroinvasiva"
2015-09-16,8,"Emilia-Romagna",44.49436681,11.3417208,-1,5,"febbre"
2015-09-16,8,"Emilia-Romagna",44.49436681,11.3417208,1,5,"donatore_sangue"
2015-09-16,8,"Emilia-Romagna",44.49436681,11.3417208,2,12,"neuroinvasiva"
2015-09-16,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"donatore_sangue"
2015-09-16,3,"Lombardia",45.46679409,9.190347404,1,1,"febbre"
2015-09-16,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-09-16,3,"Lombardia",45.46679409,9.190347404,2,10,"neuroinvasiva"
2015-09-23,8,"Emilia-Romagna",44.49436681,11.3417208,3,8,"febbre"
2015-09-23,8,"Emilia-Romagna",44.49436681,11.3417208,0,5,"donatore_sangue"
2015-09-23,8,"Emilia-Romagna",44.49436681,11.3417208,4,16,"neuroinvasiva"
2015-09-23,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"donatore_sangue"
2015-09-23,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2015-09-23,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-09-23,3,"Lombardia",45.46679409,9.190347404,3,13,"neuroinvasiva"
2015-09-23,5,"Veneto",45.43490485,12.33845213,1,1,"neuroinvasiva"
2015-09-30,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-09-30,8,"Emilia-Romagna",44.49436681,11.3417208,0,5,"donatore_sangue"
2015-09-30,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2015-09-30,6,"Friuli Venezia Giulia",45.6494354,13.76813649,0,1,"donatore_sangue"
2015-09-30,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
2015-09-30,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-09-30,3,"Lombardia",45.46679409,9.190347404,0,13,"neuroinvasiva"
2015-09-30,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-10-07,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-10-07,8,"Emilia-Romagna",44.49436681,11.3417208,1,6,"donatore_sangue"
2015-10-07,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2015-10-07,3,"Lombardia",45.46679409,9.190347404,1,2,"febbre"
2015-10-07,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-10-07,3,"Lombardia",45.46679409,9.190347404,5,18,"neuroinvasiva"
2015-10-07,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-10-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-10-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"donatore_sangue"
2015-10-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2015-10-14,3,"Lombardia",45.46679409,9.190347404,0,2,"febbre"
2015-10-14,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-10-14,3,"Lombardia",45.46679409,9.190347404,0,18,"neuroinvasiva"
2015-10-14,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-10-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-10-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"donatore_sangue"
2015-10-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
2015-10-21,3,"Lombardia",45.46679409,9.190347404,0,2,"febbre"
2015-10-21,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-10-21,3,"Lombardia",45.46679409,9.190347404,0,18,"neuroinvasiva"
2015-10-21,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-10-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-10-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"donatore_sangue"
2015-10-28,8,"Emilia-Romagna",44.49436681,11.3417208,1,17,"neuroinvasiva"
2015-10-28,3,"Lombardia",45.46679409,9.190347404,0,2,"febbre"
2015-10-28,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-10-28,3,"Lombardia",45.46679409,9.190347404,0,18,"neuroinvasiva"
2015-10-28,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2015-11-29,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"febbre"
2015-11-29,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"donatore_sangue"
2015-11-29,8,"Emilia-Romagna",44.49436681,11.3417208,0,17,"neuroinvasiva"
2015-11-29,3,"Lombardia",45.46679409,9.190347404,0,2,"febbre"
2015-11-29,3,"Lombardia",45.46679409,9.190347404,0,7,"donatore_sangue"
2015-11-29,3,"Lombardia",45.46679409,9.190347404,1,19,"neuroinvasiva"
2015-11-29,1,"Piemonte",45.0732745,7.680687483,1,1,"neuroinvasiva"
2015-11-29,5,"Veneto",45.43490485,12.33845213,0,1,"neuroinvasiva"
2016-07-28,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"neuroinvasiva"
2016-09-01,8,"Emilia-Romagna",44.49436681,11.3417208,9,10,"neuroinvasiva"
2016-09-01,8,"Emilia-Romagna",44.49436681,11.3417208,4,4,"donatore_sangue"
2016-09-01,3,"Lombardia",45.46679409,9.190347404,1,1,"neuroinvasiva"
2016-09-01,3,"Lombardia",45.46679409,9.190347404,4,4,"donatore_sangue"
2016-09-01,5,"Veneto",45.43490485,12.33845213,2,2,"neuroinvasiva"
2016-09-01,5,"Veneto",45.43490485,12.33845213,5,5,"febbre"
2016-09-07,8,"Emilia-Romagna",44.49436681,11.3417208,6,16,"neuroinvasiva"
2016-09-07,8,"Emilia-Romagna",44.49436681,11.3417208,2,6,"donatore_sangue"
2016-09-07,3,"Lombardia",45.46679409,9.190347404,1,2,"neuroinvasiva"
2016-09-07,3,"Lombardia",45.46679409,9.190347404,0,4,"donatore_sangue"
2016-09-07,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-09-07,5,"Veneto",45.43490485,12.33845213,2,7,"febbre"
2016-09-14,8,"Emilia-Romagna",44.49436681,11.3417208,-1,15,"neuroinvasiva"
2016-09-14,8,"Emilia-Romagna",44.49436681,11.3417208,0,6,"donatore_sangue"
2016-09-14,8,"Emilia-Romagna",44.49436681,11.3417208,2,2,"febbre"
2016-09-14,3,"Lombardia",45.46679409,9.190347404,1,3,"neuroinvasiva"
2016-09-14,3,"Lombardia",45.46679409,9.190347404,3,7,"donatore_sangue"
2016-09-14,1,"Piemonte",45.0732745,7.680687483,1,1,"neuroinvasiva"
2016-09-14,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-09-14,5,"Veneto",45.43490485,12.33845213,1,1,"donatore_sangue"
2016-09-14,5,"Veneto",45.43490485,12.33845213,1,8,"febbre"
2016-09-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,15,"neuroinvasiva"
2016-09-21,8,"Emilia-Romagna",44.49436681,11.3417208,3,9,"donatore_sangue"
2016-09-21,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"febbre"
2016-09-21,3,"Lombardia",45.46679409,9.190347404,0,3,"neuroinvasiva"
2016-09-21,3,"Lombardia",45.46679409,9.190347404,1,8,"donatore_sangue"
2016-09-21,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-09-21,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-09-21,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-09-21,5,"Veneto",45.43490485,12.33845213,1,9,"febbre"
2016-09-28,8,"Emilia-Romagna",44.49436681,11.3417208,3,18,"neuroinvasiva"
2016-09-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-09-28,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"febbre"
2016-09-28,3,"Lombardia",45.46679409,9.190347404,1,4,"neuroinvasiva"
2016-09-28,3,"Lombardia",45.46679409,9.190347404,0,8,"donatore_sangue"
2016-09-28,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-09-28,19,"Sicilia",38.11569725,13.3623566999999,1,1,"neuroinvasiva"
2016-09-28,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-09-28,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-09-28,5,"Veneto",45.43490485,12.33845213,2,11,"febbre"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,1,19,"neuroinvasiva"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-05,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"febbre"
2016-10-05,3,"Lombardia",45.46679409,9.190347404,0,4,"neuroinvasiva"
2016-10-05,3,"Lombardia",45.46679409,9.190347404,2,10,"donatore_sangue"
2016-10-05,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-05,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,2,"neuroinvasiva"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,1,"donatore_sangue"
2016-10-05,5,"Veneto",45.43490485,12.33845213,0,11,"febbre"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,1,20,"neuroinvasiva"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,9,"donatore_sangue"
2016-10-19,8,"Emilia-Romagna",44.49436681,11.3417208,1,3,"febbre"
2016-10-19,3,"Lombardia",45.46679409,9.190347404,0,4,"neuroinvasiva"
2016-10-19,3,"Lombardia",45.46679409,9.190347404,0,10,"donatore_sangue"
2016-10-19,1,"Piemonte",45.0732745,7.680687483,0,1,"neuroinvasiva"
2016-10-19,19,"Sicilia",38.11569725,13.3623566999999,0,1,"neuroinvasiva"
